date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-12-13,BA,Baixa Grande,city,291,2,True,20449,2902609,1423.05247,0.0069
2020-12-13,BA,Banzaê,city,633,4,True,13240,2902658,4780.96677,0.0063
2020-12-13,BA,Barra,city,561,9,True,53910,2902708,1040.62326,0.016
2020-12-13,BA,Barra da Estiva,city,523,1,True,20392,2902807,2564.73127,0.0019
2020-12-13,BA,Barra do Choça,city,714,7,True,31209,2902906,2287.8016,0.0098
2020-12-13,BA,Barra do Mendes,city,392,3,True,13833,2903003,2833.80322,0.0077
2020-12-13,BA,Barra do Rocha,city,151,1,True,5612,2903102,2690.66287,0.0066
2020-12-13,BA,Barreiras,city,6693,104,True,156975,2903201,4263.73626,0.0155
2020-12-13,BA,Barro Alto,city,343,1,True,15054,2903235,2278.4642,0.0029
2020-12-13,BA,Barrocas,city,203,0,True,16105,2903276,1260.47811,0.0
2020-12-13,BA,Barro Preto,city,284,6,True,5448,2903300,5212.92217,0.0211
2020-12-13,BA,Belmonte,city,576,4,True,23437,2903409,2457.65243,0.0069
2020-12-13,BA,Belo Campo,city,170,2,True,17109,2903508,993.62908,0.0118
2020-12-13,BA,Biritinga,city,112,2,True,15984,2903607,700.7007,0.0179
2020-12-13,BA,Boa Nova,city,234,4,True,12329,2903706,1897.96415,0.0171
2020-12-13,BA,Boa Vista do Tupim,city,118,2,True,18531,2903805,636.77082,0.0169
2020-12-13,BA,Bom Jesus da Lapa,city,1214,16,True,69662,2903904,1742.70047,0.0132
2020-12-13,BA,Bom Jesus da Serra,city,122,0,True,9823,2903953,1241.9831,0.0
2020-12-13,BA,Boninal,city,130,2,True,14446,2904001,899.90309,0.0154
2020-12-13,BA,Bonito,city,351,2,True,16884,2904050,2078.89126,0.0057
2020-12-13,BA,Boquira,city,133,2,True,21497,2904100,618.69098,0.015
2020-12-13,BA,Botuporã,city,30,1,True,10129,2904209,296.17929,0.0333
2020-12-13,BA,Brejões,city,160,1,True,14222,2904308,1125.01758,0.0063
2020-12-13,BA,Brejolândia,city,65,3,True,10618,2904407,612.16802,0.0462
2020-12-13,BA,Brotas de Macaúbas,city,16,0,True,10130,2904506,157.94669,0.0
2020-12-13,BA,Brumado,city,3300,37,True,67335,2904605,4900.86879,0.0112
2020-12-13,BA,Buerarema,city,647,23,True,18306,2904704,3534.36032,0.0355
2020-12-13,BA,Buritirama,city,497,8,True,21276,2904753,2335.96541,0.0161
2020-12-13,BA,Caatiba,city,434,3,True,6488,2904803,6689.2725,0.0069
2020-12-13,BA,Cabaceiras do Paraguaçu,city,138,1,True,18911,2904852,729.73402,0.0072
2020-12-13,BA,Cachoeira,city,507,12,True,33567,2904902,1510.41201,0.0237
2020-12-13,BA,Caculé,city,157,2,True,23291,2905008,674.08012,0.0127
2020-12-13,BA,Caém,city,203,2,True,9058,2905107,2241.11283,0.0099
2020-12-13,BA,Caetanos,city,233,1,True,14608,2905156,1595.01643,0.0043
2020-12-13,BA,Caetité,city,495,5,True,51081,2905206,969.04916,0.0101
2020-12-13,BA,Cafarnaum,city,390,6,True,18513,2905305,2106.62778,0.0154
2020-12-13,BA,Cairu,city,587,7,True,18427,2905404,3185.54295,0.0119
2020-12-13,BA,Caldeirão Grande,city,401,2,True,13391,2905503,2994.54858,0.005
2020-12-13,BA,Camacan,city,1657,33,True,32006,2905602,5177.15428,0.0199
2020-12-13,BA,Camaçari,city,7128,138,True,304302,2905701,2342.40984,0.0194
2020-12-13,BA,Camamu,city,920,25,True,35382,2905800,2600.19219,0.0272
2020-12-13,BA,Campo Alegre de Lourdes,city,179,4,True,28820,2905909,621.09646,0.0223
2020-12-13,BA,Campo Formoso,city,1469,14,True,71487,2906006,2054.91908,0.0095
2020-12-13,BA,Canápolis,city,109,1,True,9703,2906105,1123.36391,0.0092
2020-12-13,BA,Canarana,city,633,8,True,26325,2906204,2404.5584,0.0126
2020-12-13,BA,Canavieiras,city,460,20,True,30906,2906303,1488.38413,0.0435
2020-12-13,BA,Candeal,city,217,0,True,8181,2906402,2652.48747,0.0
2020-12-13,BA,Candeias,city,3057,64,True,87458,2906501,3495.39207,0.0209
2020-12-13,BA,Candiba,city,72,1,True,14368,2906600,501.11359,0.0139
2020-12-13,BA,Cândido Sales,city,1123,22,True,25053,2906709,4482.49711,0.0196
2020-12-13,BA,Cansanção,city,249,8,True,34882,2906808,713.83522,0.0321
2020-12-13,BA,Canudos,city,196,5,True,16753,2906824,1169.93971,0.0255
2020-12-13,BA,Capela do Alto Alegre,city,392,4,True,11616,2906857,3374.65565,0.0102
2020-12-13,BA,Capim Grosso,city,1713,10,True,30862,2906873,5550.5152,0.0058
2020-12-13,BA,Caraíbas,city,35,0,True,8801,2906899,397.68208,0.0
2020-12-13,BA,Caravelas,city,572,4,True,22093,2906907,2589.05536,0.007
2020-12-13,BA,Cardeal da Silva,city,103,1,True,9346,2907004,1102.07575,0.0097
2020-12-13,BA,Carinhanha,city,217,4,True,29070,2907103,746.47403,0.0184
2020-12-13,BA,Casa Nova,city,952,14,True,72545,2907202,1312.28892,0.0147
2020-12-13,BA,Castro Alves,city,685,14,True,26318,2907301,2602.78137,0.0204
2020-12-13,BA,Catolândia,city,53,0,True,3599,2907400,1472.63129,0.0
2020-12-13,BA,Catu,city,1977,29,True,54970,2907509,3596.50719,0.0147
2020-12-13,BA,Caturama,city,12,0,True,9316,2907558,128.81065,0.0
2020-12-13,BA,Central,city,156,4,True,17280,2907608,902.77778,0.0256
2020-12-13,BA,Chorrochó,city,42,3,True,11200,2907707,375.0,0.0714
2020-12-13,BA,Cícero Dantas,city,764,11,True,32576,2907806,2345.28487,0.0144
2020-12-13,BA,Cipó,city,283,0,True,17352,2907905,1630.93592,0.0
2020-12-13,BA,Coaraci,city,999,28,True,16549,2908002,6036.61853,0.028
2020-12-13,BA,Cocos,city,298,3,True,18807,2908101,1584.5164,0.0101
2020-12-13,BA,Conceição da Feira,city,757,8,True,22762,2908200,3325.7183,0.0106
2020-12-13,BA,Conceição do Almeida,city,930,8,True,17165,2908309,5418.00175,0.0086
2020-12-13,BA,Conceição do Coité,city,4898,11,True,67013,2908408,7309.02959,0.0022
2020-12-13,BA,Conceição do Jacuípe,city,1137,9,True,33398,2908507,3404.39547,0.0079
2020-12-13,BA,Conde,city,405,8,True,26035,2908606,1555.59823,0.0198
